Sno,bhk_type,property_type,beds,baths,balcony,address,city,state_code,country,landmark,table2key,table3key
3207,4+,Houses & Villas,4+,2,,"Shahpur, Bhagwanpur, Uttaranchal",Bhagwanpur,Uttaranchal,India,,3207,2325
3208,4,Houses & Villas,4,2,,"Sunderwala, Dehradun, Uttaranchal",Dehradun,Uttaranchal,India,,3208,3208
3209,4+,Houses & Villas,4+,3,,"Jageetpur, Haridwar, Uttaranchal",Haridwar,Uttaranchal,India,,3209,3209
3210,3,Houses & Villas,3,4,,"Kharakpur Devipura, Kachnal Gosain, Uttaranchal",Kachnal Gosain,Uttaranchal,India,,2685,425
3211,3,Houses & Villas,3,2,,"Uday Vihar, Dehradun, Uttaranchal",Dehradun,Uttaranchal,India,,3016,3016
3212,4+,Houses & Villas,4+,4,,"Jagjeetpur, Haridwar, Uttaranchal",Haridwar,Uttaranchal,India,,3212,3212
3213,4,Houses & Villas,4,3,,"South Civil Lines, Roorkee, Uttaranchal",Roorkee,Uttaranchal,India,,3213,3213
3214,2,Houses & Villas,2,4,,"Avas Vikas, Roorkee, Uttaranchal",Roorkee,Uttaranchal,India,,3214,1780
3215,3,Houses & Villas,3,3,,"Sitla Estate, Mukteshwar, Uttaranchal",Mukteshwar,Uttaranchal,India,,3215,3215
3216,4+,Houses & Villas,4+,4,,"Muhammadpur, Roorkee, Uttaranchal",Roorkee,Uttaranchal,India,,3216,3216
3217,3,Houses & Villas,3,2,,"Kamaluwa Ganja Gaur, Haldwani, Uttaranchal",Haldwani,Uttaranchal,India,,3217,3217
3218,3,Houses & Villas,3,2,,"Ram Bag, Herbertpur, Uttaranchal",Herbertpur,Uttaranchal,India,,3218,286
3219,4,Houses & Villas,4,3,,"Jageetpur, Haridwar, Uttaranchal",Haridwar,Uttaranchal,India,,3219,3219
3220,3,Houses & Villas,3,2,,"New Secretariat Colony, Dehradun, Uttaranchal",Dehradun,Uttaranchal,India,,3220,3220
3221,4+,Houses & Villas,4+,4+,,"Doon IT Park, Dehradun, Uttaranchal",Dehradun,Uttaranchal,India,,3221,3221
3222,4,Houses & Villas,4,2,,"Manpur Pashchim, Haldwani, Uttaranchal",Haldwani,Uttaranchal,India,,396,3222
3223,3,Houses & Villas,3,3,,"Jamunwala Village, Dehradun, Uttaranchal",Dehradun,Uttaranchal,India,,104,280
3224,4,Houses & Villas,4,3,,"Gumaniwala, Rishikesh, Uttaranchal",Rishikesh,Uttaranchal,India,,3224,3224
3225,3,Houses & Villas,3,3,,"ShyamPur, Rishikesh, Uttaranchal",Rishikesh,Uttaranchal,India,,3225,3225
3226,4,Houses & Villas,4,2,,"Gaujajali Dakhin, Haldwani, Uttaranchal",Haldwani,Uttaranchal,India,,3226,3226
3227,4+,Houses & Villas,4+,3,,"Dehrakhas, Dehradun, Uttaranchal",Dehradun,Uttaranchal,India,,3227,2990
3228,3,Houses & Villas,3,2,,"Uday Vihar, Dehradun, Uttaranchal",Dehradun,Uttaranchal,India,,3076,589
3229,4+,Houses & Villas,4+,4,,"Ajabpur Khurd, Dehradun, Uttaranchal",Dehradun,Uttaranchal,India,,3229,3055
3230,3,Houses & Villas,3,2,,"Sita Pur, Haridwar, Uttaranchal",Haridwar,Uttaranchal,India,,3230,1684
3231,4+,Houses & Villas,4+,4+,,"Kachnalgaji, Kashipur, Uttaranchal",Kashipur,Uttaranchal,India,,3231,557
3232,2,Houses & Villas,2,1,,"Kargi, Dehradun, Uttaranchal",Dehradun,Uttaranchal,India,,3232,2151
3233,4+,Houses & Villas,4+,2,,"Shriram Puram Colony, Dehradun, Uttaranchal",Dehradun,Uttaranchal,India,,3233,3233
3234,3,Houses & Villas,3,2,,"Tanda Ujjain, Kashipur, Uttaranchal",Kashipur,Uttaranchal,India,,3234,919
3235,4,Houses & Villas,4,2,,"Gumaniwala, Rishikesh, Uttaranchal",Rishikesh,Uttaranchal,India,,3235,2570
3236,3,Houses & Villas,3,2,,"Uday Vihar, Dehradun, Uttaranchal",Dehradun,Uttaranchal,India,,3236,3236
